Population,Mean_1,Mean_2,Mean_3,Mean_4,Variance_1,Variance_2,Variance_3,Variance_4,Skewness_1,Skewness_2,Skewness_3,Skewness_4,AQI
7.01E+05,10.477,5.8793,5764.5,274.82,836.26,230.13,9.49E+08,7.56E+05,6.913,7.9853,6.262,6.6539,55
7.02E+05,10.437,5.8713,5703.1,274.22,830.81,225.66,9.52E+08,7.49E+05,6.8648,7.9186,6.2349,6.6391,57
7.04E+05,10.396,5.8639,5638.3,273.61,825.39,221.34,9.56E+08,7.43E+05,6.817,7.852,6.2077,6.6241,58
7.05E+05,10.356,5.8571,5569.4,272.97,820.02,217.2,9.58E+08,7.37E+05,6.7696,7.785,6.1802,6.6091,59
7.07E+05,10.316,5.8509,5495.6,272.31,814.7,213.25,9.61E+08,7.30E+05,6.7226,7.7171,6.1521,6.5941,60
7.08E+05,10.277,5.8456,5416.5,271.64,809.43,209.54,9.63E+08,7.24E+05,6.6762,7.6483,6.1232,6.5792,61
7.10E+05,10.238,5.8409,5332.3,270.95,804.23,206.1,9.65E+08,7.18E+05,6.6306,7.5785,6.0935,6.5647,61
7.12E+05,10.2,5.8371,5244.2,270.25,799.13,202.96,9.67E+08,7.11E+05,6.5862,7.5079,6.0627,6.5505,61
7.13E+05,10.165,5.8342,5153.8,269.55,794.18,200.15,9.68E+08,7.05E+05,6.5436,7.4373,6.0308,6.5369,61
7.15E+05,10.131,5.832,5062.9,268.85,789.45,197.71,9.69E+08,7.00E+05,6.5034,7.3677,5.998,6.524,60
7.16E+05,10.099,5.8308,4973,268.17,785.01,195.66,9.70E+08,6.94E+05,6.4662,7.3005,5.9643,6.5118,59
7.18E+05,10.07,5.8304,4885.2,267.51,780.98,194.03,9.70E+08,6.89E+05,6.4327,7.2374,5.9301,6.5006,58
7.19E+05,10.044,5.831,4799.7,266.89,777.46,192.85,9.69E+08,6.84E+05,6.4036,7.1804,5.8957,6.4903,57
7.21E+05,10.022,5.8324,4716.8,266.31,774.59,192.12,9.67E+08,6.80E+05,6.3797,7.1314,5.8616,6.4812,56
7.23E+05,10.004,5.8347,4636.1,265.78,772.49,191.86,9.65E+08,6.77E+05,6.3613,7.0925,5.8282,6.4732,55
7.24E+05,9.9896,5.8379,4557.1,265.32,771.28,192.08,9.61E+08,6.74E+05,6.349,7.0653,5.8116,6.4665,54
7.26E+05,9.9795,5.8419,4479.4,264.92,771.03,192.77,9.57E+08,6.72E+05,6.3429,7.0512,5.7951,6.461,54
7.27E+05,9.9737,5.8466,4402.4,264.6,771.81,193.94,9.51E+08,6.70E+05,6.3434,7.051,5.7787,6.4569,54
7.29E+05,9.9722,5.8522,4325.6,264.36,773.62,195.56,9.44E+08,6.69E+05,6.3505,7.065,5.7623,6.4542,55
7.31E+05,9.9752,5.8584,4248.7,264.2,776.41,197.63,9.36E+08,6.69E+05,6.364,7.0929,5.7459,6.4529,56
7.32E+05,9.9825,5.8653,4171.5,264.12,780.11,200.13,9.27E+08,6.70E+05,6.3838,7.134,5.7168,6.4529,57
7.34E+05,9.9939,5.8727,4093.7,264.12,784.57,203.03,9.17E+08,6.71E+05,6.4095,7.187,5.6893,6.4543,58
7.35E+05,10.009,5.8807,4015.6,264.2,789.67,206.31,9.06E+08,6.73E+05,6.4408,7.2502,5.6637,6.4571,60
7.37E+05,10.029,5.8891,3937.4,264.36,795.24,209.92,8.93E+08,6.76E+05,6.477,7.3216,5.6402,6.4612,61
7.38E+05,10.051,5.8979,3860,264.58,801.15,213.84,8.80E+08,6.79E+05,6.5175,7.3989,5.6186,6.4665,63
7.40E+05,10.077,5.9071,3784.5,264.86,807.27,218.01,8.67E+08,6.83E+05,6.5616,7.4801,5.5989,6.4731,65
7.42E+05,10.106,5.9165,3712.4,265.2,813.48,222.41,8.53E+08,6.87E+05,6.6084,7.563,5.5808,6.4808,66
7.43E+05,10.137,5.9262,3645.8,265.58,819.69,226.98,8.39E+08,6.92E+05,6.6572,7.646,5.564,6.4896,67
7.45E+05,10.17,5.936,3587,266,825.84,231.69,8.25E+08,6.97E+05,6.7074,7.7277,5.5483,6.4994,68
7.47E+05,10.205,5.9459,3538.7,266.45,831.89,236.5,8.11E+08,7.02E+05,6.7581,7.8072,5.5339,6.5101,68
7.48E+05,10.241,5.9558,3503.3,266.94,837.8,241.38,7.99E+08,7.07E+05,6.8091,7.884,5.5207,6.5216,68
7.50E+05,10.278,5.9657,3482.6,267.45,843.58,246.28,7.86E+08,7.13E+05,6.8599,7.9579,5.5093,6.5338,68
7.52E+05,10.316,5.9756,3478,267.98,849.2,251.18,7.75E+08,7.19E+05,6.9102,8.0291,5.5,6.5467,67
7.53E+05,10.355,5.9853,3489.9,268.54,854.7,256.06,7.65E+08,7.25E+05,6.96,8.0978,5.4931,6.5601,67
7.55E+05,10.395,5.9948,3517.8,269.11,860.08,260.88,7.55E+08,7.31E+05,7.0092,8.1646,5.4887,6.574,66
7.57E+05,10.435,6.0041,3560.8,269.71,865.35,265.62,7.46E+08,7.37E+05,7.0577,8.23,5.4866,6.5883,65
7.58E+05,10.475,6.013,3617.3,270.33,870.54,270.26,7.38E+08,7.43E+05,7.1057,8.2947,5.4833,6.603,64
7.60E+05,10.516,6.0216,3685.8,270.97,875.68,274.78,7.30E+08,7.50E+05,7.1531,8.3591,5.4819,6.6179,64
7.62E+05,10.556,6.0297,3764.4,271.64,880.78,279.14,7.24E+08,7.56E+05,7.2,8.4239,5.4823,6.633,63
7.63E+05,10.597,6.0373,3851.4,272.32,885.87,283.32,7.17E+08,7.63E+05,7.2462,8.4895,5.4847,6.6481,63
7.65E+05,10.637,6.0443,3945.2,273.03,891,287.29,7.11E+08,7.70E+05,7.2917,8.5563,5.4877,6.6633,64
7.67E+05,10.677,6.0507,4044.1,273.75,895.72,291,7.06E+08,7.76E+05,7.3361,8.6245,5.4944,6.6784,64
7.68E+05,10.715,6.0564,4146.7,274.47,900.05,294.44,7.00E+08,7.83E+05,7.3791,8.6937,5.5032,6.6932,65
7.70E+05,10.752,6.0614,4251.6,275.2,903.99,297.56,6.95E+08,7.89E+05,7.4201,8.7632,5.5143,6.7078,66
7.72E+05,10.787,6.0655,4357.5,275.93,907.5,300.34,6.89E+08,7.95E+05,7.4585,8.8313,5.5278,6.7219,67
7.73E+05,10.82,6.0689,4463.3,276.64,911.96,302.74,6.83E+08,8.01E+05,7.4938,8.8795,5.5438,6.7354,68
7.75E+05,10.851,6.0714,4567.8,277.31,916.48,304.75,6.78E+08,8.07E+05,7.5252,8.9232,5.5621,6.7483,70
7.77E+05,10.878,6.073,4670.4,277.95,921.04,306.35,6.72E+08,8.12E+05,7.5524,8.962,5.5826,6.7604,71
7.78E+05,10.902,6.0738,4770.2,278.54,925.54,307.53,6.65E+08,8.16E+05,7.5751,9.0134,5.605,6.7717,72
7.80E+05,10.923,6.0737,4866.7,279.07,929.82,308.29,6.59E+08,8.20E+05,7.593,9.0572,5.6289,6.782,73
7.82E+05,10.94,6.0726,4959.8,279.54,933.66,308.63,6.52E+08,8.23E+05,7.6062,9.092,5.6539,6.7914,74
7.84E+05,10.954,6.0706,5049,279.95,936.78,308.54,6.45E+08,8.26E+05,7.6149,9.117,5.6796,6.7998,74
7.85E+05,10.965,6.0676,5134.5,280.29,938.88,308.04,6.38E+08,8.29E+05,7.6192,9.1321,5.7057,6.8071,74
7.87E+05,10.971,6.0637,5216.4,280.58,939.69,307.13,6.30E+08,8.30E+05,7.6194,9.138,5.7317,6.8132,74
7.89E+05,10.975,6.0589,5294.6,280.82,939.03,305.81,6.23E+08,8.32E+05,7.6155,9.135,5.7575,6.8183,74
7.91E+05,10.975,6.0531,5369.3,280.99,936.84,304.08,6.15E+08,8.32E+05,7.6077,9.1235,5.7827,6.8222,73
7.92E+05,10.971,6.0465,5440.3,281.12,933.21,301.95,6.07E+08,8.33E+05,7.5959,9.1034,5.8073,6.8248,73
7.94E+05,10.964,6.039,5507.1,281.18,928.39,299.42,6.00E+08,8.32E+05,7.58,9.0742,5.8312,6.8263,72
7.96E+05,10.953,6.0309,5568.7,281.19,922.71,296.51,5.92E+08,8.31E+05,7.5599,9.0351,5.8544,6.8264,72
7.98E+05,10.939,6.0221,5623.8,281.14,916.54,293.23,5.84E+08,8.30E+05,7.5354,8.9856,5.8771,6.8252,71
7.99E+05,10.921,6.0128,5670.6,281.02,910.21,289.62,5.77E+08,8.28E+05,7.5065,8.9257,5.8993,6.8227,71
8.01E+05,10.899,6.0031,5707.5,280.84,903.96,285.71,5.69E+08,8.25E+05,7.4732,8.8566,5.9213,6.8188,71
8.03E+05,10.874,5.9931,5733.6,280.59,897.92,281.54,5.62E+08,8.22E+05,7.4355,8.7807,5.9431,6.8137,71
8.05E+05,10.847,5.9828,5748.7,280.27,892.16,277.15,5.55E+08,8.18E+05,7.3939,8.7011,5.965,6.8072,71
8.06E+05,10.816,5.9723,5754,279.91,886.67,272.58,5.49E+08,8.13E+05,7.349,8.6208,5.9871,6.7994,71
8.08E+05,10.783,5.9616,5751.1,279.51,881.41,267.87,5.43E+08,8.09E+05,7.3014,8.5422,6.0094,6.7905,72
8.10E+05,10.748,5.9509,5742.3,279.07,876.44,263.08,5.39E+08,8.04E+05,7.2521,8.4665,6.0321,6.7804,73
8.12E+05,10.712,5.9401,5729.6,278.61,871.04,258.22,5.35E+08,7.98E+05,7.2017,8.3942,6.0553,6.7693,74
8.13E+05,10.674,5.9293,5714.6,278.14,865.24,253.35,5.31E+08,7.93E+05,7.151,8.3251,6.0789,6.7572,74
8.15E+05,10.636,5.9186,5698.7,277.65,859.73,248.47,5.28E+08,7.87E+05,7.1004,8.2588,6.103,6.7443,75
8.17E+05,10.597,5.9081,5682.5,277.16,854.31,243.63,5.24E+08,7.81E+05,7.0505,8.1947,6.1277,6.7305,76
8.19E+05,10.557,5.8977,5666.6,276.65,848.96,238.84,5.21E+08,7.75E+05,7.0014,8.1325,6.1531,6.716,77
8.20E+05,10.517,5.8875,5651.4,276.13,843.66,234.13,5.17E+08,7.69E+05,6.9533,8.0719,6.1791,6.7008,77
8.22E+05,10.477,5.8778,5636.9,275.6,838.42,229.52,5.13E+08,7.63E+05,6.9062,8.0127,6.2059,6.6851,78
8.24E+05,10.436,5.8686,5623.2,275.05,833.25,225.02,5.10E+08,7.56E+05,6.86,7.9549,6.2336,6.6689,78
8.26E+05,10.395,5.86,5610.3,274.48,828.16,220.68,5.06E+08,7.50E+05,6.8148,7.8984,6.2622,6.6524,77
8.28E+05,10.355,5.852,5598.1,273.88,823.16,216.5,5.03E+08,7.43E+05,6.7705,7.8431,6.2918,6.6356,77
8.29E+05,10.315,5.8449,5586.7,273.27,818.28,212.53,5.00E+08,7.37E+05,6.7269,7.7892,6.3224,6.6187,76
8.31E+05,10.275,5.8386,5575.9,272.63,813.54,208.8,4.98E+08,7.30E+05,6.6841,7.7365,6.354,6.6018,74
8.33E+05,10.236,5.8331,5565.7,271.97,808.96,205.35,4.97E+08,7.24E+05,6.6422,7.6852,6.3865,6.5852,73
8.35E+05,10.198,5.8286,5556.4,271.29,804.56,202.2,4.97E+08,7.17E+05,6.6014,7.6355,6.4199,6.5689,71
8.37E+05,10.162,5.825,5547.9,270.6,800.39,199.4,4.98E+08,7.11E+05,6.562,7.5876,6.4541,6.5531,70
8.39E+05,10.128,5.8223,5540.7,269.9,796.48,196.96,4.99E+08,7.05E+05,6.5245,7.5421,6.489,6.5379,68
8.40E+05,10.096,5.8206,5535.1,269.21,792.9,194.93,5.00E+08,6.99E+05,6.4895,7.4997,6.5247,6.5236,66
8.42E+05,10.067,5.8198,5532,268.53,789.73,193.32,5.02E+08,6.93E+05,6.4577,7.4611,6.5611,6.5102,64
8.44E+05,10.041,5.8199,5531.9,267.88,787.04,192.15,5.04E+08,6.88E+05,6.4296,7.4274,6.5982,6.498,62
8.46E+05,10.018,5.821,5535.9,267.26,784.93,191.43,5.07E+08,6.84E+05,6.4061,7.3998,6.6321,6.4869,61
8.48E+05,9.9999,5.823,5544.6,266.7,783.5,191.18,5.10E+08,6.80E+05,6.3877,7.3795,6.6681,6.4771,60
8.50E+05,9.9853,5.8259,5558.5,266.2,782.84,191.39,5.13E+08,6.77E+05,6.3749,7.3677,6.7063,6.4687,60
8.52E+05,9.975,5.8297,5578.1,265.78,783.04,192.06,5.17E+08,6.74E+05,6.3682,7.3655,6.7465,6.4618,59
8.54E+05,9.9691,5.8343,5603.1,265.43,784.14,193.19,5.21E+08,6.72E+05,6.3677,7.3738,6.7883,6.4563,60
8.56E+05,9.9675,5.8396,5633.1,265.17,786.15,194.77,5.25E+08,6.71E+05,6.3736,7.3932,6.8306,6.4523,61
8.57E+05,9.9704,5.8456,5667.7,265,789.06,196.78,5.28E+08,6.71E+05,6.386,7.4237,6.8721,6.4498,62
8.59E+05,9.9776,5.8521,5706.1,264.92,792.79,199.19,5.31E+08,6.72E+05,6.4046,7.4651,6.9117,6.4489,64
8.61E+05,9.989,5.8589,5747.7,264.93,797.23,201.99,5.34E+08,6.73E+05,6.4294,7.5163,6.9493,6.4495,66
8.63E+05,10.005,5.8661,5792.2,265.02,802.26,205.13,5.41E+08,6.75E+05,6.4599,7.5763,6.9904,6.4516,69
8.65E+05,10.024,5.8735,5839,265.18,807.73,208.59,5.50E+08,6.78E+05,6.4958,7.6434,7.0303,6.4552,72
8.67E+05,10.046,5.881,5888.1,265.42,813.49,212.33,5.60E+08,6.81E+05,6.5364,7.7158,7.0689,6.4601,75
8.69E+05,10.072,5.8885,5939.1,265.71,819.43,216.31,5.71E+08,6.85E+05,6.5811,7.7917,7.1056,6.4664,78
8.71E+05,10.101,5.8959,5991.9,266.05,825.41,220.49,5.82E+08,6.90E+05,6.6292,7.8694,7.1427,6.4739,81
8.73E+05,10.131,5.9033,6046.4,266.43,831.35,224.84,5.94E+08,6.95E+05,6.6798,7.9472,7.1803,6.4826,84
8.75E+05,10.164,5.9106,6102.4,266.84,837.18,229.3,6.07E+08,7.00E+05,6.7321,8.0238,7.2185,6.4923,87
8.77E+05,10.198,5.9177,6159.8,267.27,842.85,233.85,6.21E+08,7.05E+05,6.7853,8.0982,7.2573,6.5029,89
8.79E+05,10.234,5.9247,6218.3,267.72,848.31,238.46,6.35E+08,7.11E+05,6.8386,8.1696,7.2967,6.5143,90
8.80E+05,10.27,5.9315,6277.7,268.19,853.57,243.08,6.49E+08,7.17E+05,6.8915,8.2376,7.3367,6.5264,91
8.82E+05,10.307,5.9381,6337.6,268.68,858.63,247.69,6.64E+08,7.23E+05,6.9435,8.3018,7.377,6.539,90
8.84E+05,10.345,5.9446,6397.8,269.19,863.48,252.27,6.80E+08,7.29E+05,6.9942,8.3624,7.4173,6.5522,89
8.86E+05,10.383,5.9479,6457.7,269.71,868.16,256.8,6.96E+08,7.35E+05,7.0436,8.4194,7.4571,6.5657,88
8.88E+05,10.421,5.9515,6517.2,270.25,872.67,261.25,7.12E+08,7.41E+05,7.0915,8.4734,7.4955,6.5796,85
8.90E+05,10.46,5.9555,6575.6,270.81,877.06,265.6,7.29E+08,7.48E+05,7.1379,8.5245,7.5317,6.5937,82
8.92E+05,10.499,5.9596,6632.8,271.4,881.33,269.84,7.46E+08,7.54E+05,7.1829,8.5734,7.5648,6.6079,78
8.94E+05,10.538,5.9639,6688.2,272.01,885.53,272.91,7.62E+08,7.61E+05,7.2267,8.6205,7.5943,6.6222,74
8.96E+05,10.577,5.9681,6741.7,272.65,889.67,275.8,7.79E+08,7.67E+05,7.2692,8.6663,7.6118,6.6365,70
8.98E+05,10.616,5.9723,6792.9,273.31,893.8,278.5,7.96E+08,7.74E+05,7.3105,8.7112,7.6254,6.6507,65
9.00E+05,10.654,5.9764,6841.6,274,897.95,280.99,8.11E+08,7.81E+05,7.3506,8.7557,7.6358,6.6646,61
9.02E+05,10.692,5.9821,6887.8,274.71,902.16,283.29,8.27E+08,7.87E+05,7.3891,8.8002,7.6433,6.6783,57
9.04E+05,10.728,5.9874,6931.4,275.44,906.45,286.5,8.41E+08,7.94E+05,7.426,8.845,7.6609,6.6915,53
9.06E+05,10.763,5.9923,6972.2,276.17,910.85,289.49,8.54E+08,8.00E+05,7.4606,8.8902,7.6768,6.7042,50
9.08E+05,10.796,5.9967,7010.2,276.9,915.34,292.25,8.67E+08,8.06E+05,7.4925,8.9357,7.691,6.7162,48
9.10E+05,10.827,6.0004,7045.5,277.6,919.85,294.72,8.78E+08,8.12E+05,7.5212,8.9808,7.7032,6.7275,46
9.12E+05,10.855,6.0036,7077.9,278.28,924.27,296.88,8.88E+08,8.17E+05,7.5461,9.0241,7.7132,6.7379,45
9.14E+05,10.881,6.0059,7107.3,278.9,928.39,298.67,8.97E+08,8.22E+05,7.5667,9.064,7.7206,6.7474,45
9.16E+05,10.903,6.0075,7133.7,279.47,932,300.02,9.05E+08,8.26E+05,7.5828,9.0982,7.7254,6.756,46
9.18E+05,10.923,6.0084,7156.8,279.99,934.86,300.89,9.12E+08,8.29E+05,7.5944,9.1249,7.7271,6.7635,47
9.20E+05,10.939,6.0085,7176.6,280.44,936.82,301.21,9.17E+08,8.33E+05,7.6015,9.1426,7.7153,6.7701,48
9.22E+05,10.953,6.008,7192.6,280.85,937.79,300.96,9.20E+08,8.35E+05,7.6042,9.1508,7.7022,6.7756,50
9.24E+05,10.963,6.0076,7204.8,281.2,937.78,300.19,9.22E+08,8.37E+05,7.6028,9.1496,7.6885,6.7801,51
9.26E+05,10.971,6.0078,7213,281.52,936.35,298.98,9.22E+08,8.39E+05,7.5974,9.1363,7.6749,6.7836,53
9.27E+05,10.975,6.0086,7216.9,281.79,934.01,296.96,9.20E+08,8.40E+05,7.5882,9.1142,7.6563,6.786,55
9.29E+05,10.977,6.0099,7216.7,282.02,931.11,295.11,9.16E+08,8.40E+05,7.5751,9.0852,7.6424,6.7873,56
9.31E+05,10.975,6.0117,7212.5,282.22,927.85,293.55,9.11E+08,8.40E+05,7.5582,9.0507,7.6329,6.7875,57
9.33E+05,10.971,6.0139,7204.4,282.37,924.35,292.25,9.04E+08,8.39E+05,7.5395,9.0115,7.6268,6.7866,57
9.35E+05,10.962,6.0165,7193,282.5,920.62,291.13,8.95E+08,8.38E+05,7.5169,8.9682,7.6232,6.7845,57
9.37E+05,10.951,6.0192,7178.4,282.56,916.68,290.12,8.85E+08,8.36E+05,7.4914,8.921,7.6214,6.7814,57
9.39E+05,10.937,6.0222,7161.2,282.55,912.51,289.19,8.74E+08,8.34E+05,7.4637,8.87,7.6208,6.7771,56
9.41E+05,10.922,6.0254,7141.8,282.48,908.11,288.29,8.61E+08,8.31E+05,7.4342,8.8154,7.621,6.7717,55
9.43E+05,10.905,6.0287,7120.3,282.37,903.45,287.41,8.48E+08,8.28E+05,7.403,8.7571,7.6217,6.7654,53
9.45E+05,10.886,6.0322,7086.6,282.22,898.55,286.51,8.33E+08,8.25E+05,7.3704,8.6951,7.6226,6.7556,51
9.47E+05,10.866,6.0359,7055.3,282.03,893.38,285.6,8.19E+08,8.22E+05,7.3362,8.6295,7.6234,6.7449,50
9.49E+05,10.845,6.0397,7027.9,281.8,887.94,284.66,8.04E+08,8.19E+05,7.3007,8.5604,7.6242,6.734,48
9.50E+05,10.823,6.0436,7004.9,281.54,882.23,283.68,7.91E+08,8.15E+05,7.2637,8.4875,7.6247,6.7231,47
9.52E+05,10.799,6.0477,6986.1,281.25,876.24,282.67,7.78E+08,8.11E+05,7.2252,8.4111,7.6248,6.7126,47
9.54E+05,10.774,6.0519,6971.1,280.92,869.97,281.61,7.66E+08,8.07E+05,7.1852,8.331,7.6245,6.7025,46
9.56E+05,10.747,6.0563,6959.5,280.55,863.42,280.5,7.54E+08,8.02E+05,7.1438,8.2473,7.6236,6.6927,47
9.58E+05,10.719,6.0607,6950.9,280.16,856.57,279.35,7.43E+08,7.98E+05,7.1009,8.1599,7.6223,6.6832,48
9.60E+05,10.69,6.0653,6945.1,279.72,849.43,278.15,7.32E+08,7.93E+05,7.0564,8.0688,7.6203,6.6741,50
9.62E+05,10.659,6.07,6941.7,279.25,842,276.9,7.22E+08,7.88E+05,7.0104,7.974,7.6177,6.6651,52
9.64E+05,10.626,6.0748,6940.6,278.75,834.27,275.59,7.12E+08,7.82E+05,6.9628,7.8755,7.6145,6.6564,55
9.66E+05,10.592,6.0797,6941.6,278.21,826.24,274.24,7.02E+08,7.76E+05,6.9137,7.7732,7.6107,6.6477,58
9.68E+05,10.557,6.0848,6944.5,277.63,817.9,272.84,6.93E+08,7.70E+05,6.8629,7.6672,7.6062,6.6392,61
9.70E+05,10.52,6.09,6949.3,277.02,809.26,271.39,6.84E+08,7.64E+05,6.8105,7.5574,7.6011,6.6308,65
9.72E+05,10.481,6.0952,6955.9,276.37,800.31,269.89,6.74E+08,7.57E+05,6.7565,7.4438,7.5954,6.6224,69
9.73E+05,10.441,6.1006,6964.3,275.68,791.05,268.34,6.66E+08,7.51E+05,6.7008,7.3264,7.589,6.614,73
9.75E+05,10.398,6.1062,6974.4,274.95,781.48,266.74,6.57E+08,7.43E+05,6.6434,7.2051,7.582,6.6055,76
9.77E+05,10.355,6.1118,6986.2,274.19,771.59,265.1,6.48E+08,7.36E+05,6.5843,7.08,7.5745,6.5971,80
9.79E+05,10.309,6.1176,6999.6,273.38,761.4,263.41,6.40E+08,7.28E+05,6.5236,6.9511,7.5664,6.5886,83
9.81E+05,10.262,6.1235,7014.8,272.54,750.9,261.68,6.32E+08,7.20E+05,6.4611,6.8183,7.5578,6.58,86
9.83E+05,10.214,6.1295,7031.7,271.66,740.08,259.91,6.24E+08,7.12E+05,6.3969,6.6816,7.5487,6.5714,89
9.85E+05,10.163,6.1356,7050.4,270.74,728.95,258.09,6.16E+08,7.03E+05,6.331,6.541,7.5391,6.5627,91
9.87E+05,10.111,6.1419,7070.8,269.78,717.51,256.24,6.08E+08,6.94E+05,6.2633,6.3966,7.5291,6.5539,92
9.89E+05,10.057,6.1483,7093,268.78,705.76,254.34,6.01E+08,6.85E+05,6.1939,6.2484,7.5186,6.545,94
9.91E+05,10.002,6.1548,7117.1,267.75,693.7,252.41,5.94E+08,6.75E+05,6.1229,6.0963,7.5077,6.5361,95
9.93E+05,9.9444,6.1614,7143,266.67,681.33,250.44,5.87E+08,6.65E+05,6.05,5.9403,7.4964,6.527,96
9.95E+05,9.8854,6.1682,7171,265.55,668.65,248.44,5.80E+08,6.55E+05,5.9755,5.7805,7.4847,6.5179,96
9.97E+05,9.8248,6.1751,7200.9,264.4,655.67,246.4,5.73E+08,6.45E+05,5.8993,5.6169,7.4728,6.5088,97
9.99E+05,9.7626,6.1821,7232.8,263.21,642.38,244.33,5.67E+08,6.34E+05,5.8214,5.4495,7.4604,6.4995,97
1.00E+06,9.6987,6.1893,7266.9,261.98,628.8,242.23,5.60E+08,6.23E+05,5.7418,5.2783,7.4478,6.4903,97
1.00E+06,9.6331,6.1965,7303.2,260.71,614.91,240.09,5.54E+08,6.12E+05,5.6605,5.1033,7.4349,6.4809,96
1.01E+06,9.5659,6.204,7341.6,259.4,600.72,237.93,5.49E+08,6.00E+05,5.5776,4.9246,7.4217,6.4716,96
1.01E+06,9.4971,6.2115,7382.4,258.05,586.23,235.74,5.43E+08,5.88E+05,5.493,4.7423,7.4083,6.4623,95
1.01E+06,9.4267,6.2192,7425.5,256.66,571.45,233.53,5.38E+08,5.76E+05,5.4069,4.5562,7.3946,6.4529,95
1.01E+06,9.3548,6.227,7471,255.23,556.39,231.29,5.33E+08,5.64E+05,5.3191,4.3665,7.3806,6.4436,94
1.01E+06,9.2812,6.235,7519,253.77,541.03,229.03,5.29E+08,5.51E+05,5.2298,4.1732,7.3664,6.4344,92
1.02E+06,9.2062,6.2431,7569.5,252.27,525.39,226.75,5.24E+08,5.38E+05,5.139,3.9762,7.3519,6.4251,91
1.02E+06,9.1296,6.2514,7622.6,250.73,509.46,224.45,5.20E+08,5.25E+05,5.0466,3.7757,7.3372,6.416,89
1.02E+06,9.0515,6.2598,7678.3,249.15,493.25,222.13,5.17E+08,5.12E+05,4.9526,3.5716,7.3222,6.4069,87
1.02E+06,8.9719,6.2683,7736.8,247.53,476.76,219.8,5.14E+08,4.98E+05,4.8572,3.364,7.307,6.398,86
1.02E+06,8.8908,6.277,7798,245.88,459.99,217.45,5.11E+08,4.84E+05,4.7602,3.1528,7.2916,6.3892,84
1.03E+06,8.8082,6.2859,7862,244.18,442.95,215.08,5.08E+08,4.70E+05,4.6618,2.9381,7.2758,6.3805,82
1.03E+06,8.7241,6.2949,7928.9,242.46,425.62,212.7,5.06E+08,4.55E+05,4.5618,2.7199,7.2598,6.372,80
1.03E+06,8.6386,6.304,7998.6,240.69,408.02,210.31,5.04E+08,4.40E+05,4.4604,2.4982,7.2435,6.3636,78
53000,10.818,6.1846,6256.5,248.99,374.22,161.04,1.89E+08,3.47E+05,4.2555,5.3989,4.5116,5.085,69
53250,10.768,6.1651,6340.8,248.18,371.29,160.34,1.93E+08,3.41E+05,4.2831,5.3958,4.5265,5.0821,70
53500,10.719,6.1463,6422.5,247.38,368.37,159.65,1.98E+08,3.36E+05,4.3104,5.3928,4.5416,5.0795,70
53750,10.669,6.1284,6501.4,246.58,365.48,158.98,2.02E+08,3.30E+05,4.3374,5.3899,4.557,5.0771,70
54000,10.621,6.1112,6577.7,245.8,362.6,158.34,2.06E+08,3.24E+05,4.3641,5.3871,4.5726,5.0749,70
54250,10.572,6.0948,6651.3,245.01,359.75,157.71,2.10E+08,3.19E+05,4.3906,5.3845,4.5884,5.073,69
54500,10.524,6.0791,6722.2,244.24,356.92,157.1,2.14E+08,3.13E+05,4.4168,5.3819,4.6045,5.0713,68
54750,10.476,6.0641,6790.4,243.48,354.12,156.51,2.18E+08,3.08E+05,4.4426,5.3795,4.6207,5.0698,67
55000,10.429,6.0499,6855.8,242.72,351.34,155.94,2.21E+08,3.03E+05,4.4681,5.3771,4.6372,5.0685,65
55250,10.382,6.0364,6918.4,241.97,348.59,155.38,2.25E+08,2.98E+05,4.4933,5.3749,4.6538,5.0675,63
55500,10.336,6.0237,6978.3,241.24,345.87,154.85,2.28E+08,2.93E+05,4.5181,5.3727,4.6705,5.0667,60
55750,10.291,6.0116,7035.4,240.51,343.19,154.33,2.31E+08,2.88E+05,4.5425,5.3707,4.6874,5.0661,57
56000,10.246,6.0003,7089.7,239.8,340.54,153.82,2.34E+08,2.84E+05,4.5666,5.3688,4.7044,5.0657,55
56167,10.201,5.9896,7141.2,239.09,337.92,153.34,2.37E+08,2.79E+05,4.5903,5.367,4.7214,5.0655,52
56333,10.158,5.9796,7190,238.4,335.34,152.86,2.40E+08,2.75E+05,4.6135,5.3653,4.7385,5.0656,49
56500,10.115,5.9704,7236,237.72,332.81,152.41,2.43E+08,2.71E+05,4.6364,5.3636,4.7557,5.0658,47
56667,10.072,5.9618,7279.2,237.05,330.31,151.97,2.45E+08,2.66E+05,4.6589,5.3621,4.7729,5.0663,45
56833,10.031,5.9539,7319.6,236.4,327.86,151.54,2.47E+08,2.62E+05,4.6809,5.3607,4.7901,5.067,44
57000,9.99,5.9466,7357.3,235.76,325.45,151.13,2.50E+08,2.59E+05,4.7026,5.3594,4.8073,5.0679,43
57167,9.9499,5.94,7392.3,235.13,323.08,150.74,2.52E+08,2.55E+05,4.7238,5.3583,4.8244,5.069,43
57333,9.9106,5.9341,7424.5,234.52,320.77,150.36,2.54E+08,2.51E+05,4.7445,5.3572,4.8416,5.0702,43
57500,9.872,5.9288,7454.1,233.92,318.5,149.99,2.56E+08,2.48E+05,4.7648,5.3562,4.8586,5.0717,44
57667,9.8343,5.9242,7481,233.34,316.28,149.64,2.58E+08,2.45E+05,4.7846,5.3553,4.8756,5.0734,46
