T2M,RH2M,WS10M,WS50M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M_MIN,WS50M_MAX,WS50M_MIN,P,POPULATION
27.245,64.882,3.193,4.6343,36.556,19.17,7.6903,0.1966,10.09,0.25615,99.492,98333
27.245,64.887,3.1926,4.6338,36.557,19.171,7.6899,0.19656,10.089,0.2561,99.493,98750
27.246,64.893,3.1922,4.6332,36.557,19.172,7.6896,0.19652,10.089,0.25604,99.495,99167
27.247,64.899,3.1918,4.6327,36.557,19.172,7.6893,0.19648,10.088,0.25599,99.497,99583
27.247,64.904,3.1915,4.6322,36.557,19.173,7.6889,0.19644,10.088,0.25594,99.499,1.00E+05
27.248,64.909,3.1911,4.6316,36.557,19.174,7.6886,0.1964,10.087,0.25589,99.501,1.00E+05
27.248,64.915,3.1907,4.6311,36.558,19.175,7.6882,0.19636,10.087,0.25583,99.502,1.01E+05
27.249,64.92,3.1903,4.6306,36.558,19.176,7.6879,0.19632,10.087,0.25578,99.504,1.01E+05
27.249,64.925,3.1899,4.6301,36.558,19.177,7.6876,0.19628,10.086,0.25573,99.506,1.01E+05
27.25,64.931,3.1895,4.6295,36.558,19.178,7.6872,0.19624,10.086,0.25568,99.508,1.02E+05
27.251,64.936,3.1892,4.629,36.558,19.179,7.6869,0.1962,10.085,0.25563,99.509,1.02E+05
27.251,64.941,3.1888,4.6285,36.559,19.179,7.6866,0.19617,10.085,0.25558,99.511,1.02E+05
27.252,64.946,3.1884,4.628,36.559,19.18,7.6863,0.19613,10.084,0.25553,99.513,1.03E+05
27.252,64.951,3.188,4.6275,36.559,19.181,7.6859,0.19609,10.084,0.25548,99.514,1.03E+05
27.253,64.956,3.1876,4.627,36.559,19.182,7.6856,0.19605,10.083,0.25544,99.516,1.03E+05
27.253,64.96,3.1873,4.6265,36.559,19.183,7.6853,0.19601,10.083,0.25539,99.517,1.04E+05
27.254,64.965,3.1869,4.626,36.56,19.183,7.685,0.19598,10.082,0.25534,99.519,1.04E+05
27.254,64.97,3.1865,4.6255,36.56,19.184,7.6847,0.19594,10.082,0.25529,99.521,1.04E+05
27.255,64.974,3.1862,4.625,36.56,19.185,7.6844,0.1959,10.082,0.25525,99.522,1.05E+05
27.255,64.979,3.1858,4.6245,36.56,19.186,7.684,0.19587,10.081,0.2552,99.524,1.05E+05
27.256,64.983,3.1854,4.624,36.56,19.187,7.6837,0.19583,10.081,0.25515,99.525,1.06E+05
27.256,64.988,3.185,4.6235,36.561,19.187,7.6834,0.19579,10.08,0.25511,99.527,1.06E+05
27.257,64.992,3.1847,4.623,36.561,19.188,7.6831,0.19576,10.08,0.25506,99.528,1.07E+05
27.257,64.996,3.1843,4.6225,36.561,19.189,7.6828,0.19572,10.079,0.25502,99.529,1.07E+05
27.258,65,3.184,4.622,36.561,19.19,7.6825,0.19569,10.079,0.25497,99.531,1.07E+05
27.258,65.004,3.1836,4.6215,36.561,19.19,7.6822,0.19565,10.079,0.25493,99.532,1.08E+05
27.259,65.008,3.1832,4.621,36.562,19.191,7.6819,0.19562,10.078,0.25489,99.534,1.08E+05
27.259,65.012,3.1829,4.6205,36.562,19.192,7.6816,0.19558,10.078,0.25484,99.535,1.09E+05
27.26,65.016,3.1825,4.62,36.562,19.192,7.6813,0.19555,10.077,0.2548,99.536,1.09E+05
27.26,65.02,3.1822,4.6196,36.562,19.193,7.6811,0.19551,10.077,0.25476,99.538,1.09E+05
27.261,65.024,3.1818,4.6191,36.562,19.194,7.6808,0.19548,10.076,0.25472,99.539,1.10E+05
27.261,65.027,3.1814,4.6186,36.562,19.194,7.6805,0.19545,10.076,0.25467,99.54,1.10E+05
27.262,65.031,3.1811,4.6181,36.563,19.195,7.6802,0.19541,10.076,0.25463,99.541,1.10E+05
27.262,65.034,3.1807,4.6177,36.563,19.196,7.6799,0.19538,10.075,0.25459,99.543,1.11E+05
27.263,65.038,3.1804,4.6172,36.563,19.196,7.6796,0.19535,10.075,0.25455,99.544,1.11E+05
27.263,65.041,3.18,4.6167,36.563,19.197,7.6794,0.19531,10.074,0.25451,99.545,1.11E+05
27.264,65.044,3.1797,4.6163,36.563,19.198,7.6791,0.19528,10.074,0.25447,99.546,1.12E+05
27.264,65.048,3.1793,4.6158,36.563,19.198,7.6788,0.19525,10.073,0.25443,99.547,1.12E+05
27.265,65.051,3.179,4.6153,36.564,19.199,7.6786,0.19522,10.073,0.25439,99.548,1.12E+05
27.265,65.054,3.1787,4.6149,36.564,19.199,7.6783,0.19519,10.073,0.25436,99.55,1.13E+05
27.266,65.057,3.1783,4.6144,36.564,19.2,7.678,0.19516,10.072,0.25432,99.551,1.13E+05
27.266,65.06,3.178,4.614,36.564,19.201,7.6778,0.19513,10.072,0.25428,99.552,1.13E+05
27.266,65.063,3.1776,4.6135,36.564,19.201,7.6775,0.1951,10.071,0.25424,99.553,1.14E+05
27.267,65.065,3.1773,4.6131,36.564,19.202,7.6773,0.19507,10.071,0.25421,99.554,1.14E+05
27.267,65.068,3.177,4.6126,36.565,19.202,7.677,0.19504,10.071,0.25417,99.555,1.15E+05
27.268,65.071,3.1766,4.6122,36.565,19.203,7.6768,0.19501,10.07,0.25414,99.556,1.15E+05
27.268,65.073,3.1763,4.6118,36.565,19.203,7.6765,0.19498,10.07,0.2541,99.557,1.16E+05
27.269,65.076,3.176,4.6113,36.565,19.204,7.6763,0.19495,10.069,0.25407,99.558,1.16E+05
27.269,65.078,3.1756,4.6109,36.565,19.204,7.6761,0.19492,10.069,0.25403,99.559,1.16E+05
27.27,65.08,3.1753,4.6105,36.565,19.205,7.6758,0.19489,10.069,0.254,99.559,1.17E+05
27.27,65.082,3.175,4.61,36.566,19.205,7.6756,0.19486,10.068,0.25396,99.56,1.17E+05
27.27,65.085,3.1746,4.6096,36.566,19.206,7.6753,0.19483,10.068,0.25393,99.561,1.18E+05
27.271,65.087,3.1743,4.6092,36.566,19.206,7.6751,0.19481,10.068,0.2539,99.562,1.18E+05
27.271,65.089,3.174,4.6087,36.566,19.207,7.6749,0.19478,10.067,0.25386,99.563,1.18E+05
27.272,65.09,3.1737,4.6083,36.566,19.207,7.6747,0.19475,10.067,0.25383,99.564,1.19E+05
27.272,65.092,3.1734,4.6079,36.566,19.208,7.6744,0.19473,10.066,0.2538,99.564,1.19E+05
27.272,65.094,3.173,4.6075,36.566,19.208,7.6742,0.1947,10.066,0.25377,99.565,1.20E+05
27.273,65.096,3.1727,4.6071,36.567,19.209,7.674,0.19467,10.066,0.25374,99.566,1.20E+05
27.273,65.097,3.1724,4.6067,36.567,19.209,7.6738,0.19465,10.065,0.25371,99.567,1.21E+05
27.274,65.099,3.1721,4.6062,36.567,19.209,7.6736,0.19462,10.065,0.25368,99.567,1.21E+05
27.274,65.1,3.1718,4.6058,36.567,19.21,7.6734,0.1946,10.065,0.25365,99.568,1.21E+05
27.274,65.102,3.1715,4.6054,36.567,19.21,7.6732,0.19457,10.064,0.25362,99.569,1.22E+05
27.275,65.103,3.1712,4.605,36.567,19.211,7.673,0.19455,10.064,0.25359,99.569,1.22E+05
27.275,65.104,3.1708,4.6046,36.568,19.211,7.6728,0.19452,10.064,0.25356,99.57,1.23E+05
27.276,65.105,3.1705,4.6042,36.568,19.211,7.6726,0.1945,10.063,0.25354,99.571,1.23E+05
27.276,65.106,3.1702,4.6038,36.568,19.212,7.6724,0.19448,10.063,0.25351,99.571,1.23E+05
27.276,65.107,3.1699,4.6034,36.568,19.212,7.6722,0.19445,10.063,0.25348,99.572,1.24E+05
27.277,65.108,3.1696,4.6031,36.568,19.212,7.672,0.19443,10.062,0.25346,99.572,1.24E+05
27.277,65.109,3.1693,4.6027,36.568,19.213,7.6718,0.19441,10.062,0.25343,99.573,1.25E+05
27.277,65.11,3.169,4.6023,36.568,19.213,7.6716,0.19438,10.062,0.25341,99.573,1.25E+05
27.278,65.11,3.1687,4.6019,36.569,19.213,7.6715,0.19436,10.061,0.25338,99.574,1.26E+05
27.278,65.111,3.1684,4.6015,36.569,19.214,7.6713,0.19434,10.061,0.25336,99.574,1.26E+05
27.278,65.111,3.1681,4.6011,36.569,19.214,7.6711,0.19432,10.061,0.25333,99.575,1.26E+05
27.279,65.112,3.1679,4.6008,36.569,19.214,7.6709,0.1943,10.06,0.25331,99.575,1.27E+05
27.279,65.112,3.1676,4.6004,36.569,19.215,7.6708,0.19428,10.06,0.25328,99.575,1.27E+05
27.28,65.112,3.1673,4.6,36.569,19.215,7.6706,0.19426,10.06,0.25326,99.576,1.28E+05
27.28,65.113,3.167,4.5997,36.569,19.215,7.6704,0.19424,10.059,0.25324,99.576,1.28E+05
27.28,65.113,3.1667,4.5993,36.57,19.215,7.6703,0.19421,10.059,0.25322,99.576,1.29E+05
27.281,65.113,3.1664,4.5989,36.57,19.216,7.6701,0.1942,10.059,0.25319,99.577,1.29E+05
27.281,65.113,3.1661,4.5986,36.57,19.216,7.67,0.19418,10.058,0.25317,99.577,1.30E+05
27.281,65.113,3.1659,4.5982,36.57,19.216,7.6698,0.19416,10.058,0.25315,99.577,1.30E+05
27.282,65.112,3.1656,4.5979,36.57,19.216,7.6697,0.19414,10.058,0.25313,99.578,1.31E+05
27.282,65.112,3.1653,4.5975,36.57,19.217,7.6695,0.19412,10.057,0.25311,99.578,1.31E+05
27.282,65.112,3.165,4.5972,36.57,19.217,7.6694,0.1941,10.057,0.25309,99.578,1.32E+05
27.283,65.111,3.1648,4.5968,36.571,19.217,7.6693,0.19408,10.057,0.25307,99.578,1.32E+05
27.283,65.111,3.1645,4.5965,36.571,19.217,7.6691,0.19406,10.057,0.25305,99.578,1.33E+05
27.283,65.11,3.1642,4.5961,36.571,19.217,7.669,0.19405,10.056,0.25303,99.579,1.33E+05
27.283,65.109,3.1639,4.5958,36.571,19.218,7.6689,0.19403,10.056,0.25302,99.579,1.34E+05
27.284,65.109,3.1637,4.5954,36.571,19.218,7.6687,0.19401,10.056,0.253,99.579,1.34E+05
27.284,65.108,3.1634,4.5951,36.571,19.218,7.6686,0.194,10.055,0.25298,99.579,1.34E+05
27.284,65.107,3.1632,4.5948,36.571,19.218,7.6685,0.19398,10.055,0.25296,99.579,1.35E+05
27.285,65.106,3.1629,4.5945,36.572,19.218,7.6684,0.19396,10.055,0.25295,99.579,1.35E+05
27.285,65.105,3.1626,4.5941,36.572,19.218,7.6683,0.19395,10.055,0.25293,99.579,1.36E+05
27.285,65.104,3.1624,4.5938,36.572,19.219,7.6681,0.19393,10.054,0.25291,99.579,1.36E+05
27.286,65.103,3.1621,4.5935,36.572,19.219,7.668,0.19392,10.054,0.2529,99.579,1.37E+05
27.286,65.101,3.1619,4.5932,36.572,19.219,7.6679,0.1939,10.054,0.25288,99.579,1.37E+05
27.286,65.1,3.1616,4.5928,36.572,19.219,7.6678,0.19389,10.054,0.25287,99.579,1.37E+05
27.286,65.098,3.1614,4.5925,36.573,19.219,7.6677,0.19387,10.053,0.25285,99.579,1.38E+05
27.287,65.097,3.1611,4.5922,36.573,19.219,7.6676,0.19386,10.053,0.25284,99.579,1.38E+05
27.287,65.095,3.1609,4.5919,36.573,19.219,7.6675,0.19384,10.053,0.25282,99.579,1.39E+05
27.287,65.094,3.1606,4.5916,36.573,19.219,7.6674,0.19383,10.053,0.25281,99.579,1.39E+05
27.288,65.092,3.1604,4.5913,36.573,19.219,7.6674,0.19382,10.052,0.2528,99.578,1.40E+05
27.288,65.09,3.1601,4.591,36.573,19.219,7.6673,0.1938,10.052,0.25278,99.578,1.40E+05
27.288,65.088,3.1599,4.5907,36.573,19.219,7.6672,0.19379,10.052,0.25277,99.578,1.41E+05
27.288,65.086,3.1597,4.5904,36.574,19.219,7.6671,0.19378,10.052,0.25278,99.578,1.41E+05
27.289,65.084,3.1594,4.5901,36.574,19.219,7.667,0.19377,10.051,0.25277,99.578,1.42E+05
27.289,65.082,3.1592,4.5898,36.574,19.219,7.667,0.19376,10.051,0.25276,99.577,1.42E+05
27.289,65.08,3.159,4.5895,36.574,19.219,7.6669,0.19375,10.051,0.25274,99.577,1.43E+05
27.289,65.077,3.1587,4.5893,36.574,19.22,7.6668,0.19374,10.051,0.25273,99.577,1.43E+05
27.29,65.075,3.1585,4.589,36.574,19.22,7.6668,0.19373,10.05,0.25272,99.577,1.44E+05
27.29,65.073,3.1583,4.5887,36.575,19.219,7.6667,0.19372,10.05,0.25271,99.576,1.44E+05
27.29,65.07,3.158,4.5884,36.575,19.219,7.6666,0.1937,10.05,0.2527,99.576,1.45E+05
27.29,65.067,3.1578,4.5882,36.575,19.219,7.6666,0.19369,10.05,0.25269,99.576,1.45E+05
27.291,65.065,3.1576,4.5879,36.575,19.219,7.6665,0.19368,10.05,0.25269,99.575,1.46E+05
27.291,65.062,3.1574,4.5876,36.575,19.219,7.6665,0.19367,10.049,0.25268,99.575,1.46E+05
27.291,65.059,3.1572,4.5874,36.575,19.219,7.6664,0.19366,10.049,0.25267,99.574,1.47E+05
27.291,65.056,3.1569,4.5871,36.575,19.219,7.6664,0.19365,10.049,0.25266,99.574,1.47E+05
27.292,65.053,3.1567,4.5868,36.576,19.219,7.6663,0.19364,10.049,0.25265,99.573,1.48E+05
27.292,65.05,3.1565,4.5866,36.576,19.219,7.6663,0.19364,10.049,0.25264,99.573,1.48E+05
27.292,65.047,3.1563,4.5863,36.576,19.219,7.6663,0.19363,10.048,0.25264,99.572,1.49E+05
27.292,65.044,3.1561,4.5861,36.576,19.219,7.6662,0.19362,10.048,0.25263,99.572,1.49E+05
27.293,65.041,3.1559,4.5858,36.576,19.219,7.6662,0.19361,10.048,0.25262,99.571,1.50E+05
27.293,65.038,3.1557,4.5856,36.576,19.219,7.6662,0.1936,10.048,0.25262,99.571,1.50E+05
27.293,65.034,3.1555,4.5853,36.577,19.219,7.6661,0.19359,10.048,0.25261,99.57,1.51E+05
27.293,65.031,3.1553,4.5851,36.577,19.219,7.6661,0.19358,10.047,0.25261,99.57,1.51E+05
27.293,65.027,3.1551,4.5849,36.577,19.218,7.6661,0.19357,10.047,0.2526,99.569,1.51E+05
27.294,65.024,3.1549,4.5846,36.577,19.218,7.6661,0.19357,10.047,0.25258,99.568,1.52E+05
27.294,65.02,3.1547,4.5844,36.577,19.218,7.6661,0.19356,10.047,0.25257,99.568,1.52E+05
27.294,65.016,3.1545,4.5842,36.577,19.218,7.6661,0.19355,10.047,0.25257,99.567,1.52E+05
27.294,65.013,3.1543,4.5839,36.578,19.218,7.6661,0.19355,10.047,0.25256,99.566,1.53E+05
27.294,65.009,3.1541,4.5837,36.578,19.218,7.666,0.19354,10.046,0.25256,99.566,1.53E+05
27.295,65.005,3.1539,4.5835,36.578,19.217,7.666,0.19354,10.046,0.25256,99.565,1.53E+05
27.295,65.001,3.1537,4.5833,36.578,19.217,7.666,0.19353,10.046,0.25255,99.564,1.54E+05
27.295,64.997,3.1535,4.583,36.578,19.217,7.666,0.19352,10.046,0.25255,99.564,1.54E+05
27.295,64.992,3.1533,4.5828,36.578,19.217,7.666,0.19352,10.046,0.25255,99.563,1.54E+05
27.295,64.988,3.1532,4.5826,36.579,19.217,7.6661,0.19351,10.046,0.25255,99.562,1.55E+05
27.296,64.984,3.153,4.5824,36.579,19.216,7.6661,0.19351,10.046,0.25254,99.561,1.55E+05
27.296,64.98,3.1528,4.5822,36.579,19.216,7.6661,0.19351,10.045,0.25254,99.56,1.55E+05
27.296,64.975,3.1526,4.582,36.579,19.216,7.6661,0.1935,10.045,0.25254,99.559,1.56E+05
27.296,64.971,3.1524,4.5818,36.579,19.216,7.6661,0.1935,10.045,0.25254,99.559,1.56E+05
27.296,64.966,3.1523,4.5816,36.579,19.215,7.6661,0.19349,10.045,0.25254,99.558,1.56E+05
27.297,64.962,3.1521,4.5814,36.58,19.215,7.6662,0.19349,10.045,0.25254,99.557,1.57E+05
27.297,64.957,3.1519,4.5812,36.58,19.215,7.6662,0.19349,10.045,0.25254,99.556,1.57E+05
27.297,64.952,3.1518,4.581,36.58,19.215,7.6662,0.19348,10.045,0.25254,99.555,1.57E+05
27.297,64.947,3.1516,4.5808,36.58,19.214,7.6662,0.19348,10.044,0.25256,99.554,1.58E+05
27.297,64.942,3.1514,4.5806,36.58,19.214,7.6663,0.19348,10.044,0.25258,99.553,1.58E+05
27.297,64.938,3.1513,4.5805,36.58,19.214,7.6663,0.19348,10.044,0.25258,99.552,1.58E+05
27.297,64.933,3.1511,4.5803,36.581,19.214,7.6664,0.19348,10.044,0.25258,99.551,1.59E+05
27.298,64.927,3.1509,4.5801,36.581,19.213,7.6664,0.19348,10.044,0.25259,99.55,1.59E+05
27.298,64.922,3.1508,4.5799,36.581,19.213,7.6664,0.19347,10.044,0.25259,99.549,1.59E+05
27.298,64.917,3.1506,4.5798,36.581,19.213,7.6665,0.19347,10.044,0.25259,99.548,1.60E+05
27.298,64.912,3.1505,4.5796,36.581,19.212,7.6665,0.19347,10.044,0.25259,99.547,1.60E+05
27.298,64.906,3.1503,4.5794,36.581,19.212,7.6666,0.19347,10.044,0.2526,99.546,1.61E+05
27.298,64.901,3.1502,4.5792,36.582,19.212,7.6667,0.19347,10.044,0.2526,99.544,1.61E+05
27.298,64.896,3.15,4.5791,36.582,19.211,7.6667,0.19347,10.043,0.2526,99.543,1.62E+05
27.299,64.89,3.1499,4.5789,36.582,19.211,7.6668,0.19347,10.043,0.25261,99.542,1.62E+05
27.299,64.885,3.1497,4.5788,36.582,19.21,7.6668,0.19347,10.043,0.25261,99.541,1.62E+05
27.299,64.879,3.1496,4.5786,36.582,19.21,7.6669,0.19347,10.043,0.25262,99.54,1.63E+05
27.299,64.873,3.1494,4.5785,36.583,19.21,7.667,0.19347,10.043,0.25262,99.539,1.63E+05
27.299,64.867,3.1493,4.5783,36.583,19.209,7.667,0.19347,10.043,0.25262,99.537,1.64E+05
27.299,64.862,3.1491,4.5782,36.583,19.209,7.6671,0.19347,10.043,0.25263,99.536,1.64E+05
27.299,64.856,3.149,4.578,36.583,19.208,7.6672,0.19347,10.043,0.25264,99.535,1.64E+05
27.299,64.85,3.1489,4.5779,36.583,19.208,7.6673,0.19347,10.043,0.25264,99.534,1.65E+05
27.3,64.844,3.1487,4.5777,36.583,19.208,7.6673,0.19347,10.043,0.25265,99.532,1.65E+05
27.3,64.838,3.1486,4.5776,36.584,19.207,7.6674,0.19347,10.043,0.25265,99.531,1.66E+05
27.3,64.831,3.1485,4.5774,36.584,19.207,7.6675,0.19347,10.043,0.25266,99.53,1.66E+05
27.3,64.825,3.1483,4.5773,36.584,19.206,7.6676,0.19347,10.043,0.25267,99.528,1.67E+05
27.3,64.819,3.1482,4.5772,36.584,19.206,7.6677,0.19347,10.042,0.25267,99.527,1.67E+05
27.3,64.813,3.1481,4.577,36.584,19.205,7.6678,0.19348,10.042,0.25266,99.526,1.67E+05
27.3,64.806,3.1479,4.5769,36.585,19.205,7.6679,0.19348,10.042,0.25265,99.524,1.68E+05
27.3,64.8,3.1478,4.5768,36.585,19.204,7.668,0.19348,10.042,0.25266,99.523,1.68E+05
27.3,64.793,3.1477,4.5767,36.585,19.204,7.6681,0.19348,10.042,0.25266,99.521,1.69E+05
27.3,64.787,3.1476,4.5765,36.585,19.203,7.6682,0.19349,10.042,0.25267,99.52,1.69E+05
27.301,64.78,3.1475,4.5764,36.585,19.203,7.6683,0.19349,10.042,0.25268,99.518,1.69E+05
27.301,64.774,3.1473,4.5763,36.586,19.202,7.6684,0.19349,10.042,0.25269,99.517,1.70E+05
27.301,64.767,3.1472,4.5762,36.586,19.202,7.6685,0.19349,10.042,0.2527,99.515,1.70E+05
27.301,64.76,3.1471,4.5761,36.586,19.201,7.6686,0.1935,10.042,0.25271,99.514,1.71E+05
27.301,64.753,3.147,4.576,36.586,19.201,7.6687,0.1935,10.042,0.25272,99.512,1.71E+05
27.301,64.746,3.1469,4.5759,36.586,19.2,7.6688,0.1935,10.042,0.25273,99.511,1.72E+05
27.301,64.739,3.1468,4.5758,36.587,19.2,7.6689,0.19351,10.042,0.25274,99.509,1.72E+05
27.301,64.733,3.1467,4.5757,36.587,19.199,7.669,0.19351,10.042,0.25275,99.508,1.72E+05
27.301,64.725,3.1466,4.5756,36.587,19.199,7.6692,0.19352,10.042,0.25276,99.506,1.73E+05
27.301,64.718,3.1465,4.5755,36.587,19.198,7.6693,0.19352,10.042,0.25277,99.505,1.73E+05
27.301,64.711,3.1463,4.5754,36.587,19.198,7.6694,0.19352,10.042,0.25278,99.503,1.74E+05
27.301,64.704,3.1462,4.5753,36.587,19.197,7.6695,0.19353,10.042,0.25279,99.501,1.74E+05
27.301,64.697,3.1461,4.5752,36.588,19.196,7.6697,0.19353,10.042,0.2528,99.5,1.74E+05
27.302,64.689,3.146,4.5751,36.588,19.196,7.6698,0.19354,10.042,0.25281,99.498,1.75E+05
27.302,64.682,3.1459,4.575,36.588,19.195,7.6699,0.19354,10.042,0.25282,99.496,1.75E+05
27.302,64.675,3.1459,4.5749,36.588,19.195,7.6701,0.19355,10.042,0.25284,99.495,1.76E+05
27.302,64.667,3.1458,4.5748,36.589,19.194,7.6702,0.19355,10.042,0.25285,99.493,1.76E+05
27.302,64.66,3.1457,4.5747,36.589,19.193,7.6703,0.19356,10.042,0.25286,99.491,1.77E+05
27.302,64.652,3.1456,4.5747,36.589,19.193,7.6705,0.19356,10.042,0.25287,99.49,1.77E+05
27.302,64.644,3.1455,4.5746,36.589,19.192,7.6706,0.19357,10.042,0.25289,99.488,1.77E+05
27.302,64.637,3.1454,4.5745,36.589,19.191,7.6708,0.19357,10.042,0.2529,99.486,1.78E+05
27.302,64.629,3.1453,4.5744,36.59,19.191,7.6709,0.19358,10.042,0.25291,99.484,1.78E+05
27.302,64.621,3.1452,4.5744,36.59,19.19,7.6711,0.19358,10.042,0.25293,99.482,1.79E+05
27.302,64.613,3.1451,4.5743,36.59,19.19,7.6712,0.19359,10.042,0.25294,99.481,1.79E+05
27.302,64.605,3.1451,4.5742,36.59,19.189,7.6714,0.19359,10.042,0.25295,99.479,1.79E+05
27.302,64.597,3.145,4.5742,36.59,19.188,7.6713,0.1936,10.042,0.25297,99.477,1.80E+05
27.302,64.589,3.1449,4.5741,36.591,19.188,7.6715,0.1936,10.042,0.25298,99.475,1.80E+05
27.302,64.581,3.1448,4.5741,36.591,19.187,7.6717,0.19361,10.042,0.25299,99.473,1.81E+05
27.302,64.573,3.1447,4.574,36.591,19.186,7.6718,0.19362,10.042,0.25301,99.471,1.81E+05
27.302,64.565,3.1447,4.5739,36.591,19.186,7.672,0.19362,10.042,0.25302,99.469,1.82E+05
27.302,64.557,3.1446,4.5739,36.591,19.185,7.6721,0.19363,10.042,0.25304,99.468,1.82E+05
27.302,64.549,3.1445,4.5738,36.592,19.184,7.6723,0.19363,10.042,0.25305,99.466,1.82E+05
27.302,64.54,3.1445,4.5738,36.592,19.183,7.6725,0.19364,10.042,0.25307,99.464,1.83E+05
27.302,64.532,3.1444,4.5737,36.592,19.183,7.6727,0.19365,10.042,0.25308,99.462,1.83E+05
27.302,64.524,3.1443,4.5737,36.592,19.182,7.6728,0.19365,10.042,0.2531,99.46,1.84E+05
27.302,64.515,3.1443,4.5737,36.593,19.181,7.673,0.19366,10.042,0.25309,99.458,1.84E+05
27.302,64.507,3.1442,4.5736,36.593,19.181,7.6732,0.19367,10.042,0.25309,99.456,1.84E+05
27.302,64.498,3.1441,4.5736,36.593,19.18,7.6734,0.19367,10.042,0.25311,99.454,1.85E+05
27.302,64.49,3.1441,4.5735,36.593,19.179,7.6735,0.19368,10.042,0.25312,99.452,1.85E+05
27.302,64.481,3.144,4.5735,36.594,19.178,7.6737,0.19369,10.042,0.25314,99.45,1.86E+05
27.302,64.472,3.144,4.5735,36.594,19.178,7.6739,0.19369,10.042,0.25315,99.448,1.86E+05
27.302,64.464,3.1439,4.5735,36.594,19.177,7.6741,0.1937,10.042,0.25317,99.446,1.87E+05
27.302,64.455,3.1439,4.5734,36.594,19.176,7.6743,0.19371,10.042,0.25319,99.444,1.87E+05
27.302,64.446,3.1438,4.5734,36.594,19.175,7.6745,0.19371,10.042,0.2532,99.442,1.87E+05
27.302,64.437,3.1438,4.5734,36.595,19.174,7.6747,0.19372,10.042,0.25322,99.44,1.88E+05
27.302,64.428,3.1437,4.5734,36.595,19.174,7.6749,0.19373,10.042,0.25324,99.438,1.88E+05
27.302,64.419,3.1437,4.5733,36.595,19.173,7.6751,0.19374,10.043,0.25325,99.435,1.89E+05
27.302,64.41,3.1436,4.5733,36.595,19.172,7.6753,0.19374,10.043,0.25327,99.433,1.89E+05
27.302,64.401,3.1436,4.5733,36.596,19.171,7.6755,0.19375,10.043,0.25329,99.431,1.90E+05
27.302,64.392,3.1435,4.5733,36.596,19.17,7.6757,0.19376,10.043,0.2533,99.429,1.90E+05
27.302,64.383,3.1435,4.5733,36.596,19.17,7.6759,0.19377,10.043,0.25332,99.427,1.91E+05
27.302,64.374,3.1434,4.5733,36.596,19.169,7.6761,0.19377,10.043,0.25334,99.425,1.91E+05
27.302,64.364,3.1434,4.5733,36.597,19.168,7.6763,0.19378,10.043,0.25336,99.423,1.92E+05
27.302,64.355,3.1434,4.5733,36.597,19.167,7.6765,0.19379,10.043,0.25337,99.42,1.92E+05
27.302,64.346,3.1433,4.5733,36.597,19.166,7.6767,0.1938,10.043,0.25339,99.418,1.93E+05
27.302,64.337,3.1433,4.5733,36.597,19.166,7.6769,0.1938,10.043,0.25341,99.416,1.93E+05
27.302,64.327,3.1433,4.5733,36.598,19.165,7.6771,0.19381,10.043,0.25343,99.414,1.94E+05
27.302,64.318,3.1432,4.5733,36.598,19.164,7.6774,0.19382,10.043,0.25345,99.412,1.94E+05
27.302,64.308,3.1432,4.5733,36.598,19.163,7.6776,0.19383,10.043,0.25346,99.409,1.95E+05
27.302,64.299,3.1432,4.5733,36.599,19.162,7.6778,0.19383,10.044,0.25348,99.407,1.95E+05
27.302,64.289,3.1431,4.5733,36.599,19.161,7.678,0.19384,10.044,0.2535,99.405,1.95E+05
27.302,64.279,3.1431,4.5733,36.599,19.16,7.6782,0.19385,10.044,0.25352,99.403,1.96E+05
27.302,64.27,3.1431,4.5733,36.599,19.16,7.6785,0.19386,10.044,0.25354,99.4,1.96E+05
27.302,64.26,3.1431,4.5733,36.6,19.159,7.6787,0.19387,10.044,0.25356,99.398,1.97E+05
27.302,64.25,3.1431,4.5734,36.6,19.158,7.6789,0.19387,10.044,0.25358,99.396,1.97E+05
27.302,64.241,3.143,4.5734,36.6,19.157,7.6791,0.19388,10.044,0.25359,99.393,1.98E+05
27.302,64.231,3.143,4.5734,36.6,19.156,7.6794,0.19389,10.044,0.25361,99.391,1.98E+05
27.302,64.221,3.143,4.5734,36.601,19.155,7.6796,0.1939,10.044,0.25363,99.389,1.98E+05
27.302,64.211,3.143,4.5734,36.601,19.154,7.6798,0.19391,10.045,0.25365,99.387,1.99E+05
27.302,64.201,3.143,4.5735,36.601,19.153,7.6801,0.19391,10.045,0.25367,99.384,1.99E+05
27.302,64.191,3.143,4.5735,36.602,19.152,7.6803,0.19392,10.045,0.25369,99.382,2.00E+05
27.302,64.181,3.143,4.5735,36.602,19.151,7.6806,0.19393,10.045,0.25371,99.379,2.00E+05
27.301,64.171,3.1429,4.5736,36.602,19.151,7.6808,0.19394,10.045,0.25373,99.377,2.01E+05
27.301,64.161,3.1429,4.5736,36.603,19.15,7.6811,0.19395,10.045,0.25375,99.375,2.01E+05
27.301,64.151,3.1429,4.5736,36.603,19.149,7.6813,0.19396,10.045,0.25377,99.372,2.02E+05
27.301,64.141,3.1429,4.5737,36.603,19.148,7.6815,0.19396,10.045,0.25379,99.37,2.02E+05
27.301,64.131,3.1429,4.5737,36.603,19.147,7.6818,0.19397,10.046,0.25381,99.368,2.03E+05
